,LESTE,NORTE,ANOM,GH
10251,652498,7293226,0.0,0.0
10252,652598,7293226,0.0,0.0
10253,652698,7293226,-0.0,0.0
10254,652798,7293226,0.0,0.0
10255,652898,7293226,-0.0,0.0
10256,652998,7293226,-0.0,0.0
10257,653098,7293226,0.0,0.0
10258,653198,7293226,-0.0,0.0
10259,653298,7293226,0.0,0.0
10260,653398,7293226,0.0,0.0
10261,653498,7293226,-0.0,0.0
10262,653598,7293226,0.0,0.0
10263,653698,7293226,-0.0,0.0
10264,653798,7293226,-0.0,0.0
10265,653898,7293226,-0.0,0.0
10266,653998,7293226,0.0,0.0
10267,654098,7293226,-0.0,0.0
10268,654198,7293226,-0.0,0.0
10269,654298,7293226,-0.0,0.0
10270,654398,7293226,0.0,0.0
10271,654498,7293226,-0.0,0.0
10272,654598,7293226,-0.0,0.0
10273,654698,7293226,0.0,0.0
10274,654798,7293226,0.0,0.0
10275,654898,7293226,-0.0,0.0
10276,654998,7293226,-0.0,0.0
10277,655098,7293226,0.0,0.0
10278,655198,7293226,0.0,0.0
10279,655298,7293226,-0.0,0.0
10280,655398,7293226,-0.0,0.0
10281,655498,7293226,0.0,0.0
10282,655598,7293226,0.0,0.0
10283,655698,7293226,-0.0,0.0
10284,655798,7293226,-0.0,0.0
10285,655898,7293226,0.0,0.0
10286,655998,7293226,0.0,0.0
10287,656098,7293226,-0.0,0.0
10288,656198,7293226,-0.0,0.0
10289,656298,7293226,0.0,0.0
10290,656398,7293226,-0.0,0.0
10291,656498,7293226,0.0,0.0
10292,656598,7293226,0.0,0.0
10293,656698,7293226,-0.0,0.0
10294,656798,7293226,-0.0,0.0
10295,656898,7293226,0.0,0.0
10296,656998,7293226,0.0,0.0
10297,657098,7293226,-0.0,0.0
10298,657198,7293226,-0.0,0.0
10299,657298,7293226,-0.0,0.0
10300,657398,7293226,-0.0,0.0
10301,657498,7293226,0.0,0.0
10302,657598,7293226,0.0,0.0
10303,657698,7293226,-0.0,0.0
10304,657798,7293226,-0.0,0.0
10305,657898,7293226,0.0,5e-05
10306,657998,7293226,0.05,0.00255
10307,658098,7293226,0.72,0.003731621631409058
10308,658198,7293226,1.0,0.0012257650672131263
10309,658298,7293226,1.0,7.071067811865481e-05
10310,658398,7293226,1.01,0.00021213203435596444
10311,658498,7293226,1.03,0.0001802775637731996
10312,658598,7293226,0.6,0.005834595101633018
10313,658698,7293226,0.1,0.0035362409420173846
10314,658798,7293226,-0.0,0.0006041522986797286
10315,658898,7293226,-0.0,5e-05
10316,658998,7293226,-0.0,0.0
10317,659098,7293226,-0.0,0.0
10318,659198,7293226,-0.0,0.0
10319,659298,7293226,0.0,0.0
10320,659398,7293226,-0.0,0.0
10321,659498,7293226,0.0,0.0
10322,659598,7293226,0.0,0.0
10323,659698,7293226,-0.0,0.0
10324,659798,7293226,-0.0,0.0
10325,659898,7293226,0.0,0.0
10326,659998,7293226,0.0,0.0
10327,660098,7293226,-0.0,0.0
10328,660198,7293226,-0.0,0.0
10329,660298,7293226,0.0,0.0
10330,660398,7293226,0.0,0.0
10331,660498,7293226,-0.0,0.0
10332,660598,7293226,-0.0,0.0
10333,660698,7293226,0.0,0.0
10334,660798,7293226,0.0,0.0
10335,660898,7293226,-0.0,0.0
10336,660998,7293226,-0.0,0.0
10337,661098,7293226,0.0,0.0
10338,661198,7293226,0.0,0.0
10339,661298,7293226,-0.0,0.0
10340,661398,7293226,-0.0,0.0
10341,661498,7293226,0.0,0.0
10342,661598,7293226,0.0,0.0
10343,661698,7293226,-0.0,0.0
10344,661798,7293226,-0.0,0.0
10345,661898,7293226,-0.0,0.0
10346,661998,7293226,0.0,0.0
10347,662098,7293226,0.0,0.0
10348,662198,7293226,0.0,0.0
10349,662298,7293226,-0.0,0.0
10350,662398,7293226,0.0,0.0
10351,662498,7293226,-0.0,0.0
10352,662598,7293226,-0.0,0.0
10353,662698,7293226,-0.0,0.0
10354,662798,7293226,0.0,0.0
10355,662898,7293226,-0.0,0.0
10356,662998,7293226,-0.0,0.0
10357,663098,7293226,0.0,0.0
10358,663198,7293226,0.0,0.0
10359,663298,7293226,-0.0,0.0
10360,663398,7293226,-0.0,0.0
10361,663498,7293226,0.0,0.0
10362,663598,7293226,0.0,0.0
10363,663698,7293226,0.0,0.0
10364,663798,7293226,-0.0,0.0
10365,663898,7293226,0.0,0.0
10366,663998,7293226,0.0,0.0
10367,664098,7293226,0.0,0.0
10368,664198,7293226,-0.0,0.0
10369,664298,7293226,-0.0,0.0
10370,652198,7293326,0.0,0.0
10371,652298,7293326,0.0,0.0
10372,652398,7293326,-0.0,0.0
10373,652498,7293326,0.0,0.0
10374,652598,7293326,0.0,0.0
10375,652698,7293326,0.0,0.0
10376,652798,7293326,-0.0,0.0
10377,652898,7293326,-0.0,0.0
10378,652998,7293326,0.0,0.0
10379,653098,7293326,-0.0,0.0
10380,653198,7293326,0.0,0.0
10381,653298,7293326,0.0,0.0
10382,653398,7293326,-0.0,0.0
10383,653498,7293326,0.0,0.0
10384,653598,7293326,-0.0,0.0
10385,653698,7293326,-0.0,0.0
10386,653798,7293326,0.0,0.0
10387,653898,7293326,-0.0,0.0
10388,653998,7293326,-0.0,0.0
10389,654098,7293326,-0.0,0.0
10390,654198,7293326,0.0,0.0
10391,654298,7293326,0.0,0.0
10392,654398,7293326,-0.0,0.0
10393,654498,7293326,0.0,0.0
10394,654598,7293326,0.0,0.0
10395,654698,7293326,0.0,0.0
10396,654798,7293326,-0.0,0.0
10397,654898,7293326,-0.0,0.0
10398,654998,7293326,-0.0,0.0
10399,655098,7293326,0.0,0.0
10400,655198,7293326,-0.0,0.0
10401,655298,7293326,-0.0,0.0
10402,655398,7293326,0.0,0.0
10403,655498,7293326,0.0,0.0
10404,655598,7293326,0.0,0.0
10405,655698,7293326,-0.0,0.0
10406,655798,7293326,-0.0,0.0
10407,655898,7293326,0.0,0.0
10408,655998,7293326,-0.0,0.0
10409,656098,7293326,-0.0,0.0
10410,656198,7293326,0.0,0.0
10411,656298,7293326,-0.0,0.0
10412,656398,7293326,0.0,0.0
10413,656498,7293326,0.0,0.0
10414,656598,7293326,-0.0,0.0
10415,656698,7293326,0.0,0.0
10416,656798,7293326,-0.0,0.0
10417,656898,7293326,0.0,0.0
10418,656998,7293326,0.0,0.0
10419,657098,7293326,-0.0,0.0
10420,657198,7293326,-0.0,0.0
10421,657298,7293326,0.0,0.0
10422,657398,7293326,-0.0,0.0
10423,657498,7293326,-0.0,0.0
10424,657598,7293326,0.0,0.0
10425,657698,7293326,0.0,0.0
10426,657798,7293326,-0.0,0.0
10427,657898,7293326,-0.0,0.0
10428,657998,7293326,0.0,0.00025
10429,658098,7293326,0.28,0.0034058772731852802
10430,658198,7293326,0.96,0.002593260495977988
10431,658298,7293326,1.01,0.00031622776601683816
10432,658398,7293326,1.03,7.071067811865481e-05
10433,658498,7293326,0.99,0.0029698484809834997
10434,658598,7293326,0.19,0.005240467536394057
10435,658698,7293326,0.01,0.0011412712210513327
10436,658798,7293326,-0.01,5e-05
10437,658898,7293326,-0.0,5e-05
10438,658998,7293326,-0.0,0.0
10439,659098,7293326,0.0,0.0
10440,659198,7293326,0.0,0.0
10441,659298,7293326,0.0,0.0
10442,659398,7293326,0.0,0.0
10443,659498,7293326,-0.0,0.0
10444,659598,7293326,0.0,0.0
10445,659698,7293326,-0.0,0.0
10446,659798,7293326,-0.0,0.0
10447,659898,7293326,0.0,0.0
10448,659998,7293326,0.0,0.0
10449,660098,7293326,-0.0,0.0
10450,660198,7293326,0.0,0.0
10451,660298,7293326,-0.0,0.0
10452,660398,7293326,0.0,0.0
10453,660498,7293326,-0.0,0.0
10454,660598,7293326,-0.0,0.0
10455,660698,7293326,0.0,0.0
10456,660798,7293326,0.0,0.0
10457,660898,7293326,-0.0,0.0
10458,660998,7293326,0.0,0.0
10459,661098,7293326,0.0,0.0
10460,661198,7293326,0.0,0.0
10461,661298,7293326,-0.0,0.0
10462,661398,7293326,0.0,0.0
10463,661498,7293326,0.0,0.0
10464,661598,7293326,-0.0,0.0
10465,661698,7293326,-0.0,0.0
10466,661798,7293326,0.0,0.0
10467,661898,7293326,-0.0,0.0
10468,661998,7293326,-0.0,0.0
10469,662098,7293326,0.0,0.0
10470,662198,7293326,0.0,0.0
10471,662298,7293326,0.0,0.0
10472,662398,7293326,-0.0,0.0
10473,662498,7293326,0.0,0.0
10474,662598,7293326,0.0,0.0
10475,662698,7293326,0.0,0.0
10476,662798,7293326,-0.0,0.0
10477,662898,7293326,-0.0,0.0
10478,662998,7293326,0.0,0.0
10479,663098,7293326,0.0,0.0
10480,663198,7293326,-0.0,0.0
10481,663298,7293326,-0.0,0.0
10482,663398,7293326,0.0,0.0
10483,663498,7293326,0.0,0.0
10484,663598,7293326,-0.0,0.0
10485,663698,7293326,0.0,0.0
10486,663798,7293326,-0.0,0.0
10487,663898,7293326,-0.0,0.0
10488,663998,7293326,0.0,0.0
10489,664098,7293326,0.0,0.0
10490,664198,7293326,-0.0,0.0
10491,664298,7293326,-0.0,0.0
10492,652198,7293426,0.0,0.0
10493,652298,7293426,0.0,0.0
10494,652398,7293426,-0.0,0.0
10495,652498,7293426,0.0,0.0
10496,652598,7293426,0.0,0.0
10497,652698,7293426,-0.0,0.0
10498,652798,7293426,-0.0,0.0
10499,652898,7293426,0.0,0.0
10500,652998,7293426,-0.0,0.0
10501,653098,7293426,0.0,0.0
10502,653198,7293426,0.0,0.0
10503,653298,7293426,-0.0,0.0
10504,653398,7293426,0.0,0.0
10505,653498,7293426,-0.0,0.0
10506,653598,7293426,-0.0,0.0
10507,653698,7293426,0.0,0.0
10508,653798,7293426,-0.0,0.0
10509,653898,7293426,-0.0,0.0
10510,653998,7293426,-0.0,0.0
10511,654098,7293426,0.0,0.0
10512,654198,7293426,0.0,0.0
10513,654298,7293426,-0.0,0.0
10514,654398,7293426,-0.0,0.0
10515,654498,7293426,0.0,0.0
10516,654598,7293426,-0.0,0.0
10517,654698,7293426,-0.0,0.0
10518,654798,7293426,-0.0,0.0
10519,654898,7293426,0.0,0.0
10520,654998,7293426,0.0,0.0
10521,655098,7293426,-0.0,0.0
10522,655198,7293426,-0.0,0.0
10523,655298,7293426,0.0,0.0
10524,655398,7293426,-0.0,0.0
10525,655498,7293426,0.0,0.0
10526,655598,7293426,0.0,0.0
10527,655698,7293426,-0.0,0.0
10528,655798,7293426,0.0,0.0
10529,655898,7293426,-0.0,0.0
10530,655998,7293426,-0.0,0.0
10531,656098,7293426,0.0,0.0
10532,656198,7293426,-0.0,0.0
10533,656298,7293426,0.0,0.0
10534,656398,7293426,0.0,0.0
10535,656498,7293426,-0.0,0.0
10536,656598,7293426,0.0,0.0
10537,656698,7293426,-0.0,0.0
10538,656798,7293426,-0.0,0.0
10539,656898,7293426,0.0,0.0
10540,656998,7293426,0.0,0.0
10541,657098,7293426,-0.0,0.0
10542,657198,7293426,0.0,0.0
10543,657298,7293426,-0.0,0.0
10544,657398,7293426,-0.0,0.0
10545,657498,7293426,0.0,0.0
10546,657598,7293426,0.0,0.0
10547,657698,7293426,-0.0,0.0
10548,657798,7293426,-0.0,0.0
10549,657898,7293426,0.0,0.0
10550,657998,7293426,-0.0,0.0
10551,658098,7293426,0.04,0.0014000000000000002
10552,658198,7293426,0.71,0.0035192328709535542
10553,658298,7293426,1.02,0.0012747548783981963
10554,658398,7293426,1.02,0.0015913830462839548
10555,658498,7293426,0.61,0.005905294234837075
10556,658598,7293426,0.08,0.0031320919526731652
10557,658698,7293426,-0.01,0.0004609772228646444
10558,658798,7293426,-0.0,7.071067811865475e-05
10559,658898,7293426,-0.0,0.0
10560,658998,7293426,-0.0,0.0
10561,659098,7293426,0.0,0.0
10562,659198,7293426,-0.0,0.0
10563,659298,7293426,0.0,0.0
10564,659398,7293426,-0.0,0.0
10565,659498,7293426,0.0,0.0
10566,659598,7293426,0.0,0.0
10567,659698,7293426,-0.0,0.0
10568,659798,7293426,-0.0,0.0
10569,659898,7293426,0.0,0.0
10570,659998,7293426,0.0,0.0
10571,660098,7293426,0.0,0.0
10572,660198,7293426,-0.0,0.0
10573,660298,7293426,0.0,0.0
10574,660398,7293426,0.0,0.0
10575,660498,7293426,-0.0,0.0
10576,660598,7293426,-0.0,0.0
10577,660698,7293426,0.0,0.0
10578,660798,7293426,-0.0,0.0
10579,660898,7293426,0.0,0.0
10580,660998,7293426,-0.0,0.0
10581,661098,7293426,-0.0,0.0
10582,661198,7293426,-0.0,0.0
10583,661298,7293426,0.0,0.0
10584,661398,7293426,0.0,0.0
10585,661498,7293426,-0.0,0.0
10586,661598,7293426,-0.0,0.0
10587,661698,7293426,0.0,0.0
10588,661798,7293426,-0.0,0.0
10589,661898,7293426,-0.0,0.0
10590,661998,7293426,-0.0,0.0
10591,662098,7293426,0.0,0.0
10592,662198,7293426,0.0,0.0
10593,662298,7293426,-0.0,0.0
10594,662398,7293426,-0.0,0.0
10595,662498,7293426,0.0,0.0
10596,662598,7293426,-0.0,0.0
10597,662698,7293426,-0.0,0.0
10598,662798,7293426,-0.0,0.0
10599,662898,7293426,0.0,0.0
10600,662998,7293426,0.0,0.0
10601,663098,7293426,-0.0,0.0
10602,663198,7293426,-0.0,0.0
10603,663298,7293426,0.0,0.0
10604,663398,7293426,-0.0,0.0
10605,663498,7293426,-0.0,0.0
10606,663598,7293426,-0.0,0.0
10607,663698,7293426,0.0,0.0
10608,663798,7293426,-0.0,0.0
10609,663898,7293426,0.0,0.0
10610,663998,7293426,0.0,0.0
10611,664098,7293426,0.0,0.0
10612,664198,7293426,-0.0,0.0
10613,664298,7293426,-0.0,0.0
10614,652198,7293526,0.0,0.0
10615,652298,7293526,0.0,0.0
10616,652398,7293526,-0.0,0.0
10617,652498,7293526,0.0,0.0
10618,652598,7293526,-0.0,0.0
10619,652698,7293526,-0.0,0.0
10620,652798,7293526,0.0,0.0
10621,652898,7293526,-0.0,0.0
10622,652998,7293526,0.0,0.0
10623,653098,7293526,0.0,0.0
10624,653198,7293526,-0.0,0.0
10625,653298,7293526,-0.0,0.0
10626,653398,7293526,0.0,0.0
10627,653498,7293526,-0.0,0.0
10628,653598,7293526,0.0,0.0
10629,653698,7293526,-0.0,0.0
10630,653798,7293526,0.0,0.0
10631,653898,7293526,-0.0,0.0
10632,653998,7293526,0.0,0.0
10633,654098,7293526,0.0,0.0
10634,654198,7293526,-0.0,0.0
10635,654298,7293526,-0.0,0.0
10636,654398,7293526,0.0,0.0
10637,654498,7293526,-0.0,0.0
10638,654598,7293526,0.0,0.0
10639,654698,7293526,-0.0,0.0
10640,654798,7293526,0.0,0.0
10641,654898,7293526,-0.0,0.0
10642,654998,7293526,-0.0,0.0
10643,655098,7293526,-0.0,0.0
10644,655198,7293526,0.0,0.0
10645,655298,7293526,-0.0,0.0
10646,655398,7293526,0.0,0.0
10647,655498,7293526,-0.0,0.0
10648,655598,7293526,-0.0,0.0
10649,655698,7293526,0.0,0.0
10650,655798,7293526,-0.0,0.0
10651,655898,7293526,-0.0,0.0
10652,655998,7293526,0.0,0.0
10653,656098,7293526,-0.0,0.0
10654,656198,7293526,0.0,0.0
10655,656298,7293526,0.0,0.0
10656,656398,7293526,-0.0,0.0
10657,656498,7293526,0.0,0.0
10658,656598,7293526,-0.0,0.0
10659,656698,7293526,-0.0,0.0
10660,656798,7293526,0.0,0.0
10661,656898,7293526,0.0,0.0
10662,656998,7293526,0.0,0.0
10663,657098,7293526,-0.0,0.0
10664,657198,7293526,-0.0,0.0
10665,657298,7293526,-0.0,0.0
10666,657398,7293526,0.0,0.0
10667,657498,7293526,0.0,0.0
10668,657598,7293526,0.0,0.0
10669,657698,7293526,-0.0,0.0
10670,657798,7293526,-0.0,0.0
10671,657898,7293526,-0.0,0.0
10672,657998,7293526,-0.0,0.0
10673,658098,7293526,0.0,0.0002
10674,658198,7293526,0.31,0.003263816784073517
10675,658298,7293526,0.96,0.0027390691849604677
10676,658398,7293526,0.8,0.004530452516029717
10677,658498,7293526,0.17,0.0046800106837484885
10678,658598,7293526,0.01,0.0009394147114027968
10679,658698,7293526,-0.01,7.071067811865475e-05
10680,658798,7293526,-0.0,5e-05
10681,658898,7293526,-0.0,0.0
10682,658998,7293526,-0.0,0.0
10683,659098,7293526,0.0,0.0
10684,659198,7293526,0.0,0.0
10685,659298,7293526,-0.0,0.0
10686,659398,7293526,0.0,0.0
10687,659498,7293526,-0.0,0.0
10688,659598,7293526,-0.0,0.0
10689,659698,7293526,0.0,0.0
10690,659798,7293526,-0.0,0.0
10691,659898,7293526,0.0,0.0
10692,659998,7293526,0.0,0.0
10693,660098,7293526,-0.0,0.0
10694,660198,7293526,0.0,0.0
10695,660298,7293526,-0.0,0.0
10696,660398,7293526,-0.0,0.0
10697,660498,7293526,0.0,0.0
10698,660598,7293526,-0.0,0.0
10699,660698,7293526,-0.0,0.0
10700,660798,7293526,0.0,0.0
10701,660898,7293526,-0.0,0.0
10702,660998,7293526,0.0,0.0
10703,661098,7293526,-0.0,0.0
10704,661198,7293526,0.0,0.0
10705,661298,7293526,-0.0,0.0
10706,661398,7293526,-0.0,0.0
10707,661498,7293526,-0.0,0.0
10708,661598,7293526,0.0,0.0
10709,661698,7293526,-0.0,0.0
10710,661798,7293526,0.0,0.0
10711,661898,7293526,-0.0,0.0
10712,661998,7293526,-0.0,0.0
10713,662098,7293526,0.0,0.0
10714,662198,7293526,-0.0,0.0
10715,662298,7293526,-0.0,0.0
10716,662398,7293526,0.0,0.0
10717,662498,7293526,-0.0,0.0
10718,662598,7293526,0.0,0.0
10719,662698,7293526,-0.0,0.0
10720,662798,7293526,0.0,0.0
10721,662898,7293526,0.0,0.0
10722,662998,7293526,-0.0,0.0
10723,663098,7293526,-0.0,0.0
10724,663198,7293526,0.0,0.0
10725,663298,7293526,-0.0,0.0
10726,663398,7293526,0.0,0.0
10727,663498,7293526,-0.0,0.0
10728,663598,7293526,0.0,0.0
10729,663698,7293526,0.0,0.0
10730,663798,7293526,-0.0,0.0
10731,663898,7293526,0.0,0.0
10732,663998,7293526,0.0,0.0
10733,664098,7293526,0.0,0.0
10734,664198,7293526,-0.0,0.0
10735,664298,7293526,-0.0,0.0
10736,652198,7293626,0.0,0.0
10737,652298,7293626,0.0,0.0
10738,652398,7293626,0.0,0.0
10739,652498,7293626,-0.0,0.0
10740,652598,7293626,-0.0,0.0
10741,652698,7293626,0.0,0.0
10742,652798,7293626,0.0,0.0
10743,652898,7293626,0.0,0.0
10744,652998,7293626,0.0,0.0
10745,653098,7293626,-0.0,0.0
10746,653198,7293626,-0.0,0.0
10747,653298,7293626,0.0,0.0
10748,653398,7293626,0.0,0.0
10749,653498,7293626,0.0,0.0
10750,653598,7293626,-0.0,0.0
10751,653698,7293626,0.0,0.0
10752,653798,7293626,0.0,0.0
10753,653898,7293626,0.0,0.0
10754,653998,7293626,-0.0,0.0
10755,654098,7293626,-0.0,0.0
10756,654198,7293626,-0.0,0.0
10757,654298,7293626,0.0,0.0
10758,654398,7293626,-0.0,0.0
10759,654498,7293626,0.0,0.0
10760,654598,7293626,0.0,0.0
10761,654698,7293626,0.0,0.0
10762,654798,7293626,-0.0,0.0
10763,654898,7293626,-0.0,0.0
10764,654998,7293626,-0.0,0.0
10765,655098,7293626,0.0,0.0
10766,655198,7293626,-0.0,0.0
10767,655298,7293626,0.0,0.0
10768,655398,7293626,0.0,0.0
10769,655498,7293626,-0.0,0.0
10770,655598,7293626,-0.0,0.0
10771,655698,7293626,-0.0,0.0
10772,655798,7293626,-0.0,0.0
10773,655898,7293626,0.0,0.0
10774,655998,7293626,-0.0,0.0
10775,656098,7293626,0.0,0.0
10776,656198,7293626,0.0,0.0
10777,656298,7293626,-0.0,0.0
10778,656398,7293626,-0.0,0.0
10779,656498,7293626,-0.0,0.0
10780,656598,7293626,-0.0,0.0
10781,656698,7293626,0.0,0.0
10782,656798,7293626,0.0,0.0
10783,656898,7293626,0.0,0.0
10784,656998,7293626,0.0,0.0
10785,657098,7293626,-0.0,0.0
10786,657198,7293626,-0.0,0.0
10787,657298,7293626,0.0,0.0
10788,657398,7293626,0.0,0.0
10789,657498,7293626,-0.0,0.0
10790,657598,7293626,0.0,0.0
10791,657698,7293626,-0.0,0.0
10792,657798,7293626,-0.0,0.0
10793,657898,7293626,0.0,0.0
10794,657998,7293626,-0.0,0.0
10795,658098,7293626,-0.0,0.0
10796,658198,7293626,0.06,0.0015008331019803634
10797,658298,7293626,0.51,0.004450280890011325
10798,658398,7293626,0.35,0.004467941360403021
10799,658498,7293626,0.05,0.0019455076458343718
10800,658598,7293626,-0.0,0.00025495097567963923
10801,658698,7293626,-0.0,5e-05
10802,658798,7293626,-0.0,0.0
10803,658898,7293626,-0.0,0.0
10804,658998,7293626,0.0,0.0
10805,659098,7293626,0.0,0.0
10806,659198,7293626,0.0,0.0
10807,659298,7293626,0.0,0.0
10808,659398,7293626,0.0,0.0
10809,659498,7293626,-0.0,0.0
10810,659598,7293626,-0.0,0.0
10811,659698,7293626,-0.0,0.0
10812,659798,7293626,-0.0,0.0
10813,659898,7293626,0.0,0.0
10814,659998,7293626,-0.0,0.0
10815,660098,7293626,0.0,0.0
10816,660198,7293626,0.0,0.0
10817,660298,7293626,-0.0,0.0
10818,660398,7293626,-0.0,0.0
10819,660498,7293626,-0.0,0.0
10820,660598,7293626,-0.0,0.0
10821,660698,7293626,0.0,0.0
10822,660798,7293626,-0.0,0.0
10823,660898,7293626,0.0,0.0
10824,660998,7293626,0.0,0.0
10825,661098,7293626,0.0,0.0
10826,661198,7293626,0.0,0.0
10827,661298,7293626,-0.0,0.0
10828,661398,7293626,-0.0,0.0
10829,661498,7293626,0.0,0.0
10830,661598,7293626,-0.0,0.0
10831,661698,7293626,0.0,0.0
10832,661798,7293626,0.0,0.0
10833,661898,7293626,0.0,0.0
10834,661998,7293626,-0.0,0.0
10835,662098,7293626,-0.0,0.0
10836,662198,7293626,-0.0,0.0
10837,662298,7293626,0.0,0.0
10838,662398,7293626,-0.0,0.0
10839,662498,7293626,0.0,0.0
10840,662598,7293626,0.0,0.0
10841,662698,7293626,0.0,0.0
10842,662798,7293626,-0.0,0.0
10843,662898,7293626,-0.0,0.0
10844,662998,7293626,-0.0,0.0
10845,663098,7293626,0.0,0.0
10846,663198,7293626,-0.0,0.0
10847,663298,7293626,0.0,0.0
10848,663398,7293626,0.0,0.0
10849,663498,7293626,0.0,0.0
10850,663598,7293626,-0.0,0.0
10851,663698,7293626,-0.0,0.0
10852,663798,7293626,-0.0,0.0
10853,663898,7293626,0.0,0.0
10854,663998,7293626,0.0,0.0
10855,664098,7293626,0.0,0.0
10856,664198,7293626,-0.0,0.0
10857,664298,7293626,-0.0,0.0
10858,652198,7293726,0.0,0.0
10859,652298,7293726,0.0,0.0
10860,652398,7293726,0.0,0.0
10861,652498,7293726,-0.0,0.0
10862,652598,7293726,-0.0,0.0
10863,652698,7293726,0.0,0.0
10864,652798,7293726,0.0,0.0
10865,652898,7293726,-0.0,0.0
10866,652998,7293726,0.0,0.0
10867,653098,7293726,-0.0,0.0
10868,653198,7293726,0.0,0.0
10869,653298,7293726,0.0,0.0
10870,653398,7293726,-0.0,0.0
10871,653498,7293726,-0.0,0.0
10872,653598,7293726,0.0,0.0
10873,653698,7293726,0.0,0.0
10874,653798,7293726,-0.0,0.0
10875,653898,7293726,0.0,0.0
10876,653998,7293726,0.0,0.0
10877,654098,7293726,-0.0,0.0
10878,654198,7293726,0.0,0.0
10879,654298,7293726,-0.0,0.0
10880,654398,7293726,0.0,0.0
10881,654498,7293726,-0.0,0.0
10882,654598,7293726,-0.0,0.0
10883,654698,7293726,0.0,0.0
10884,654798,7293726,0.0,0.0
10885,654898,7293726,-0.0,0.0
10886,654998,7293726,0.0,0.0
10887,655098,7293726,-0.0,0.0
10888,655198,7293726,0.0,0.0
10889,655298,7293726,0.0,0.0
10890,655398,7293726,-0.0,0.0
10891,655498,7293726,-0.0,0.0
10892,655598,7293726,0.0,0.0
10893,655698,7293726,-0.0,0.0
10894,655798,7293726,-0.0,0.0
10895,655898,7293726,-0.0,0.0
10896,655998,7293726,0.0,0.0
10897,656098,7293726,0.0,0.0
10898,656198,7293726,-0.0,0.0
10899,656298,7293726,-0.0,0.0
10900,656398,7293726,0.0,0.0
10901,656498,7293726,-0.0,0.0
10902,656598,7293726,-0.0,0.0
10903,656698,7293726,0.0,0.0
10904,656798,7293726,0.0,0.0
10905,656898,7293726,0.0,0.0
10906,656998,7293726,0.0,0.0
10907,657098,7293726,-0.0,0.0
10908,657198,7293726,-0.0,0.0
10909,657298,7293726,0.0,0.0
10910,657398,7293726,0.0,0.0
10911,657498,7293726,-0.0,0.0
10912,657598,7293726,0.0,0.0
10913,657698,7293726,-0.0,0.0
10914,657798,7293726,-0.0,0.0
10915,657898,7293726,-0.0,0.0
10916,657998,7293726,-0.0,0.0
10917,658098,7293726,0.0,0.0
10918,658198,7293726,0.01,0.0003
10919,658298,7293726,0.07,0.00255049014897137
10920,658398,7293726,0.04,0.0017846568297574747
10921,658498,7293726,-0.0,0.00032015621187164245
10922,658598,7293726,-0.0,0.0
10923,658698,7293726,-0.0,0.0
10924,658798,7293726,-0.0,0.0
10925,658898,7293726,0.0,0.0
10926,658998,7293726,0.0,0.0
10927,659098,7293726,0.0,0.0
10928,659198,7293726,0.0,0.0
10929,659298,7293726,-0.0,0.0
10930,659398,7293726,0.0,0.0
10931,659498,7293726,-0.0,0.0
10932,659598,7293726,-0.0,0.0
10933,659698,7293726,0.0,0.0
10934,659798,7293726,0.0,0.0
10935,659898,7293726,-0.0,0.0
10936,659998,7293726,0.0,0.0
10937,660098,7293726,0.0,0.0
10938,660198,7293726,-0.0,0.0
10939,660298,7293726,0.0,0.0
10940,660398,7293726,0.0,0.0
10941,660498,7293726,-0.0,0.0
10942,660598,7293726,0.0,0.0
10943,660698,7293726,-0.0,0.0
10944,660798,7293726,0.0,0.0
10945,660898,7293726,0.0,0.0
10946,660998,7293726,-0.0,0.0
10947,661098,7293726,0.0,0.0
10948,661198,7293726,0.0,0.0
10949,661298,7293726,-0.0,0.0
10950,661398,7293726,0.0,0.0
10951,661498,7293726,-0.0,0.0
10952,661598,7293726,0.0,0.0
10953,661698,7293726,0.0,0.0
10954,661798,7293726,-0.0,0.0
10955,661898,7293726,0.0,0.0
10956,661998,7293726,0.0,0.0
10957,662098,7293726,-0.0,0.0
10958,662198,7293726,0.0,0.0
10959,662298,7293726,-0.0,0.0
10960,662398,7293726,0.0,0.0
10961,662498,7293726,-0.0,0.0
10962,662598,7293726,-0.0,0.0
10963,662698,7293726,0.0,0.0
10964,662798,7293726,0.0,0.0
10965,662898,7293726,-0.0,0.0
10966,662998,7293726,0.0,0.0
10967,663098,7293726,-0.0,0.0
10968,663198,7293726,0.0,0.0
10969,663298,7293726,0.0,0.0
10970,663398,7293726,-0.0,0.0
10971,663498,7293726,-0.0,0.0
10972,663598,7293726,0.0,0.0
10973,663698,7293726,-0.0,0.0
10974,663798,7293726,-0.0,0.0
10975,663898,7293726,-0.0,0.0
10976,663998,7293726,0.0,0.0
10977,664098,7293726,0.0,0.0
10978,664198,7293726,-0.0,0.0
10979,664298,7293726,-0.0,0.0
10980,652198,7293826,0.0,0.0
10981,652298,7293826,0.0,0.0
10982,652398,7293826,0.0,0.0
10983,652498,7293826,-0.0,0.0
10984,652598,7293826,-0.0,0.0
10985,652698,7293826,0.0,0.0
10986,652798,7293826,-0.0,0.0
10987,652898,7293826,0.0,0.0
10988,652998,7293826,-0.0,0.0
10989,653098,7293826,0.0,0.0
10990,653198,7293826,0.0,0.0
10991,653298,7293826,-0.0,0.0
10992,653398,7293826,-0.0,0.0
10993,653498,7293826,0.0,0.0
